timestamp,endpoint,response_time,status_code
1739805040.5902116,/property,429.62699999999995,200
1739805040.5910559,/properties,429.081,200
1739805040.6087215,/properties,462.615,200
1739805040.6271803,/properties,478.12,200
1739805040.6291795,/agency,507.336,200
1739805040.629699,/agency,511.31899999999996,200
1739805040.6307642,/agency,346.169,200
1739805040.6376884,/properties,261.335,200
1739805040.6546636,/properties,269.493,200
1739805040.6824138,/properties,290.918,200
1739805040.6846716,/property,520.062,200
1739805040.6856205,/agency,363.562,200
1739805040.6901195,/agency,336.363,200
1739805040.6920574,/agency,558.8910000000001,200
1739805040.6947758,/agency,559.455,200
1739805040.6960664,/agency,558.2,200
1739805040.7103257,/agency,562.846,200
1739805040.7425215,/properties,135.76,200
1739805040.7435298,/property,125.85,200
1739805040.7447963,/agency,604.4659999999999,200
1739805040.7474132,/property,100.783,200
1739805040.748415,/agency,593.1659999999999,200
1739805040.7494566,/agency,594.8710000000001,200
1739805040.751014,/agency,601.016,200
1739805040.7551548,/agency,264.26300000000003,200
1739805040.7573183,/agency,206.14,200
1739805040.758107,/agency,387.32899999999995,200
1739805040.7777946,/properties,98.899,200
1739805040.782522,/agency,44.698,200
1739805040.791644,/property,6.66,200
1739805040.793116,/agency,20.782999999999998,200
1739805040.8009741,/properties,19.631,200
1739805040.803089,/property,644.9399999999999,200
1739805040.812359,/property,389.108,200
1739805040.834551,/properties,59.168,200
1739805040.839927,/property,69.33699999999999,200
1739805040.8410678,/agency,9.488999999999999,200
1739805040.853303,/property,15.655,200
1739805040.8829236,/property,12.13,200
1739805040.885343,/property,38.963,200
1739805040.8865333,/agency,14.906,200
1739805040.8876994,/property,8.735,200
1739805040.8977585,/property,16.277,200
1739805040.9006965,/properties,25.174,200
1739805040.927678,/properties,74.42,200
1739805040.9387333,/property,32.998,200
1739805040.9583561,/properties,62.173,200
1739805040.9625196,/agency,54.419000000000004,200
1739805040.9634485,/properties,43.478,200
1739805040.969964,/properties,25.733,200
1739805040.972824,/agency,56.727,200
1739805040.9734428,/agency,62.617000000000004,200
1739805040.975891,/agency,57.045,200
1739805041.007323,/properties,75.832,200
1739805041.0432708,/properties,71.1,200
1739805041.2366397,/properties,208.444,200
1739805041.2369554,/properties,211.71499999999997,200
1739805041.237264,/agency,214.007,200
1739805041.2374995,/agency,221.67600000000002,200
1739805041.2377238,/properties,215.578,200
1739805041.2405293,/agency,183.303,200
1739805041.2408447,/properties,194.41400000000002,200
1739805041.3079097,/properties,140.303,200
1739805041.309117,/property,90.337,200
1739805041.3416262,/property,116.951,200
1739805041.3421674,/properties,119.96,200
1739805041.360283,/property,131.726,200
1739805041.36129,/properties,132.862,200
1739805041.3752906,/properties,147.281,200
1739805041.3768942,/agency,212.335,200
1739805041.383395,/properties,154.357,200
1739805041.4061909,/properties,182.724,200
1739805041.4262896,/properties,259.99699999999996,200
1739805041.452209,/properties,220.726,200
1739805041.469401,/properties,235.74800000000002,200
1739805041.4721246,/properties,238.006,200
1739805041.472432,/agency,303.527,200
1739805041.4855752,/property,249.733,200
1739805041.4861045,/properties,250.749,200
1739805041.4869657,/agency,264.921,200
1739805041.4874113,/properties,250.898,200
1739805041.5237513,/agency,299.135,200
1739805041.5276384,/properties,260.654,200
1739805041.5285647,/properties,263.13399999999996,200
1739805041.557957,/properties,268.355,200
1739805041.5826502,/properties,284.615,200
1739805041.6031394,/properties,269.25,200
1739805041.6068814,/properties,248.88299999999998,200
1739805041.6426091,/properties,277.726,200
1739805041.6481028,/property,255.963,200
1739805041.6757622,/properties,270.65299999999996,200
1739805041.6764307,/properties,262.168,200
1739805041.7058785,/properties,287.352,200
1739805041.7084606,/properties,635.564,200
1739805041.714931,/properties,639.923,200
1739805041.7344415,/properties,655.9639999999999,200
1739805041.7413855,/property,661.547,200
1739805041.7420373,/properties,660.264,200
1739805041.7600198,/properties,675.968,200
1739805041.7702231,/properties,684.284,200
1739805041.8008928,/properties,706.74,200
1739805041.8028457,/property,702.43,200
1739805041.8034928,/property,707.4780000000001,200
1739805041.8044856,/properties,698.6080000000001,200
1739805041.8047671,/property,702.374,200
1739805041.8396566,/properties,732.146,200
1739805041.8618608,/properties,752.933,200
1739805041.8628426,/property,752.5,200
1739805041.8636613,/properties,751.571,200
1739805041.8646228,/property,747.664,200
1739805041.8659124,/property,740.801,200
1739805041.8663354,/property,742.64,200
1739805041.8670828,/property,738.6460000000001,200
1739805041.9123313,/properties,777.141,200
1739805041.9133835,/property,773.327,200
1739805041.9138606,/property,776.822,200
1739805041.9153361,/property,762.947,200
1739805041.9159887,/property,765.71,200
1739805041.9167414,/property,773.992,200
1739805041.9185672,/properties,764.188,200
1739805041.9444005,/properties,788.851,200
1739805041.96486,/properties,803.5139999999999,200
1739805041.9667945,/agency,712.367,200
1739805041.9687624,/agency,686.225,200
1739805041.9707167,/agency,684.034,200
1739805041.9716096,/agency,685.921,200
1739805041.9733355,/property,531.16,200
1739805041.9739053,/agency,685.803,200
1739805042.024641,/properties,544.87,200
1739805042.0488927,/properties,567.202,200
1739805042.2421477,/properties,621.124,200
1739805042.242942,/properties,623.321,200
1739805042.2435899,/property,631.2410000000001,200
1739805042.2441444,/agency,861.641,200
1739805042.2446952,/properties,671.953,200
1739805042.2451625,/agency,938.76,200
1739805042.2456455,/property,689.742,200
1739805042.2461457,/property,704.783,200
1739805042.2467241,/agency,891.629,200
1739805042.2472491,/agency,894.057,200
1739805042.2480552,/properties,753.619,200
1739805042.2491393,/properties,761.048,200
1739805042.2501276,/property,741.293,200
1739805042.251888,/properties,751.556,200
1739805042.2617688,/properties,572.225,200
1739805042.2625186,/properties,710.346,200
1739805042.2735052,/properties,562.615,200
1739805042.3239126,/properties,606.152,200
1739805042.3276403,/property,579.7139999999999,200
1739805042.3533838,/properties,558.9960000000001,200
1739805042.3550866,/properties,510.871,200
1739805042.3574882,/agency,975.7529999999999,200
1739805042.3582494,/property,508.89799999999997,200
1739805042.3960772,/property,469.297,200
1739805042.4018624,/properties,438.838,200
1739805042.444608,/properties,549.8140000000001,200
1739805042.502057,/property,515.231,200
1739805042.5334127,/properties,540.46,200
1739805042.5851676,/properties,581.726,200
1739805042.5871735,/property,575.306,200
1739805042.6526263,/property,587.268,200
1739805042.6535914,/properties,635.424,200
1739805042.6808703,/agency,1587.105,200
1739805042.6820838,/agency,1590.701,200
1739805042.6831615,/agency,1270.767,200
1739805042.6853514,/property,482.48,200
1739805042.6860304,/agency,1592.722,200
1739805042.7236536,/properties,500.081,200
1739805042.724734,/agency,1338.044,200
1739805042.7405298,/properties,499.88500000000005,200
1739805042.7413723,/properties,499.93199999999996,200
1739805042.7425253,/properties,476.964,200
1739805042.7450216,/properties,440.976,200
1739805042.7455964,/property,477.708,200
1739805042.7465498,/properties,435.553,200
1739805042.7798116,/properties,566.1850000000001,200
1739805042.8161297,/properties,496.959,200
1739805042.8210216,/agency,1723.622,200
1739805042.8219054,/agency,1723.767,200
1739805042.8343925,/properties,471.42,200
1739805042.8376446,/property,457.84799999999996,200
1739805042.8743927,/properties,796.804,200
1739805042.8833501,/properties,801.091,200
1739805042.8848798,/property,800.613,200
1739805042.8865857,/property,799.339,200
1739805042.8880737,/property,794.073,200
1739805042.9051232,/properties,806.156,200
1739805042.9427154,/properties,837.0360000000001,200
1739805042.974778,/properties,866.1999999999999,200
1739805042.9981914,/properties,887.226,200
1739805043.026027,/properties,913.968,200
1739805043.0403306,/properties,926.936,200
1739805043.2270327,/property,1059.818,200
1739805043.2274115,/properties,1064.8139999999999,200
1739805043.228087,/properties,1067.377,200
1739805043.2287915,/properties,1070.5249999999999,200
1739805043.2295017,/properties,1073.596,200
1739805043.2303011,/properties,1078.3339999999998,200
1739805043.2310724,/properties,1080.8029999999999,200
1739805043.2318773,/properties,1090.722,200
1739805043.232534,/properties,1093.315,200
1739805043.2331042,/properties,1103.697,200
1739805043.234143,/properties,1110.9119999999998,200
1739805043.2439446,/properties,1068.859,200
1739805043.2450037,/properties,1072.623,200
1739805043.245842,/properties,1075.278,200
1739805043.2874632,/agency,2179.36,200
1739805043.2890337,/properties,1098.916,200
1739805043.3065217,/property,870.048,200
1739805043.3075323,/agency,2183.5589999999997,200
1739805043.320912,/property,848.2819999999999,200
1739805043.32126,/properties,866.7040000000001,200
1739805043.3268723,/property,842.5070000000001,200
1739805043.3280945,/properties,851.986,200
1739805043.3317661,/properties,842.077,200
1739805043.3395815,/agency,2224.426,200
1739805043.341742,/properties,827.307,200
1739805043.3610559,/properties,803.6560000000001,200
1739805043.362418,/properties,780.92,200
1739805043.40768,/properties,778.873,200
1739805043.4088814,/property,774.436,200
1739805043.409739,/properties,753.177,200
1739805043.4619715,/properties,797.871,200
1739805043.498517,/properties,827.9490000000001,200
1739805043.5000021,/property,811.3679999999999,200
1739805043.5133379,/property,738.429,200
1739805043.549143,/properties,752.637,200
1739805043.569893,/properties,762.189,200
1739805043.6058507,/properties,792.461,200
1739805043.6085048,/properties,793.9359999999999,200
1739805043.625278,/properties,806.1160000000001,200
1739805043.626153,/property,789.1049999999999,200
1739805043.6273768,/property,753.572,200
1739805043.6721275,/properties,778.892,200
1739805043.6731174,/property,779.057,200
1739805043.7088358,/properties,812.917,200
1739805043.710571,/properties,791.197,200
1739805043.7112813,/property,807.673,200
1739805043.7129817,/property,749.399,200
1739805043.7137237,/property,752.895,200
1739805043.7181861,/property,708.011,200
1739805043.7456179,/properties,700.855,200
1739805043.746424,/property,683.276,200
1739805043.7562377,/properties,535.3059999999999,200
1739805043.7590528,/property,532.115,200
1739805043.7657344,/properties,526.919,200
1739805043.7702906,/agency,2651.062,200
1739805043.7740119,/agency,2652.3379999999997,200
1739805043.7782822,/properties,482.03000000000003,200
1739805043.779678,/property,485.241,200
1739805043.7826858,/property,702.0880000000001,200
1739805043.7836473,/property,705.182,200
1739805043.7847593,/property,450.843,200
1739805043.7858105,/properties,468.282,200
1739805043.8186438,/properties,669.574,200
1739805043.8231626,/property,666.984,200
1739805043.8236432,/properties,669.454,200
1739805043.8247933,/property,659.9979999999999,200
1739805043.8252277,/properties,664.504,200
1739805043.8618603,/properties,695.142,200
1739805043.8926861,/properties,723.4000000000001,200
1739805043.893457,/properties,722.639,200
1739805043.9130275,/properties,740.173,200
1739805043.9161582,/properties,770.614,200
1739805043.9377933,/properties,761.624,200
1739805043.9397209,/property,758.9110000000001,200
1739805043.9403694,/property,761.9939999999999,200
1739805043.9445949,/properties,752.6080000000001,200
1739805043.9453447,/property,758.6429999999999,200
1739805043.9475598,/property,748.955,200
1739805043.9483008,/properties,750.7040000000001,200
1739805043.9535835,/property,749.53,200
1739805043.9558926,/property,747.952,200
1739805043.956532,/property,749.607,200
1739805043.9586296,/property,745.799,200
1739805043.9593923,/property,747.165,200
1739805043.9600189,/property,750.907,200
1739805043.9665082,/properties,753.2529999999999,200
1739805043.9963918,/properties,782.745,200
1739805044.0178792,/properties,802.535,200
1739805044.0399435,/properties,838.66,200
1739805044.078822,/properties,863.013,200
1739805044.0801115,/agency,2953.089,200
1739805044.0830426,/agency,2952.674,200
1739805044.0848353,/agency,2945.8250000000003,200
1739805044.1154358,/properties,734.45,200
1739805044.1387737,/properties,748.135,200
1739805044.1413202,/property,745.147,200
1739805044.1429975,/agency,2994.726,200
1739805044.1442933,/agency,2987.241,200
1739805044.1635664,/properties,671.962,200
1739805044.1684153,/property,641.0709999999999,200
1739805044.1801548,/properties,641.598,200
1739805044.1821496,/property,628.864,200
1739805044.2089927,/properties,643.1700000000001,200
1739805044.2126348,/agency,3049.648,200
1739805044.2131767,/property,600.039,200
1739805044.213741,/property,618.064,200
1739805044.2193534,/property,509.324,200
1739805044.2202828,/property,576.72,200
1739805044.2210128,/property,586.471,200
1739805044.2233248,/agency,2773.241,200
1739805044.2274704,/agency,2766.2140000000004,200
1739805044.2675402,/properties,493.85499999999996,200
1739805044.2690854,/property,479.95300000000003,200
1739805044.2724469,/properties,467.522,200
1739805044.300512,/properties,563.593,200
1739805044.3299103,/properties,508.48800000000006,200
1739805044.3347182,/property,450.778,200
1739805044.3748817,/properties,614.543,200
1739805044.4082723,/properties,522.7349999999999,200
1739805044.4094203,/property,473.023,200
1739805044.410273,/property,480.295,200
1739805044.4193573,/properties,453.58799999999997,200
1739805044.421659,/property,426.051,200
1739805044.4226053,/property,430.322,200
1739805044.426239,/property,387.733,200
1739805044.4297976,/property,383.27,200
1739805044.431343,/property,339.055,200
1739805044.4317374,/property,341.781,200
1739805044.4530208,/property,348.404,200
1739805044.4536414,/properties,355.009,200
1739805044.45714,/property,341.749,200
1739805044.4576519,/property,343.42699999999996,200
1739805044.489509,/properties,340.146,200
1739805044.4961045,/properties,325.656,200
1739805044.522471,/property,322.799,200
1739805044.5230951,/properties,325.389,200
1739805044.5253942,/property,313.038,200
1739805044.5259867,/agency,3022.363,200
1739805044.5265768,/agency,3040.68,200
1739805044.5333807,/property,317.048,200
1739805044.5356367,/agency,3030.98,200
1739805044.536271,/property,303.02000000000004,200
1739805044.537833,/agency,3018.186,200
1739805044.5397296,/agency,3002.319,200
1739805044.5564685,/property,285.03299999999996,200
1739805044.5585685,/property,185.659,200
1739805044.5600696,/property,224.689,200
1739805044.5627728,/property,166.959,200
1739805044.5635848,/properties,183.94,200
1739805044.566763,/agency,3012.9199999999996,200
1739805044.5723858,/property,126.888,200
1739805044.5754504,/agency,2990.5620000000004,200
1739805044.5841925,/agency,2981.2110000000002,200
1739805044.5892615,/property,132.077,200
1739805044.5903084,/properties,137.90099999999998,200
1739805044.5964491,/properties,124.417,200
1739805044.5970466,/property,126.446,200
1739805044.625955,/properties,152.57100000000003,200
1739805044.6268847,/property,148.985,200
1739805044.6453552,/properties,196.323,200
1739805044.6475594,/agency,3029.12,200
1739805044.6515558,/agency,2991.936,200
1739805044.674846,/properties,209.872,200
1739805044.7026322,/properties,206.77100000000002,200
1739805044.7096646,/properties,209.98,200
1739805044.7533557,/properties,234.63400000000001,200
1739805044.7665904,/properties,246.288,200
1739805044.793283,/property,222.805,200
1739805044.7983594,/properties,215.689,200
1739805044.8004293,/properties,212.84900000000002,200
1739805044.8073385,/agency,3134.893,200
1739805044.8082478,/agency,3117.18,200
1739805044.8186705,/property,143.777,200
1739805044.819747,/property,151.76000000000002,200
1739805044.8239076,/agency,2626.6820000000002,200
1739805044.8249211,/agency,3007.132,200
1739805044.825868,/agency,2898.005,200
1739805044.8307545,/property,129.458,200
1739805044.8811927,/properties,159.362,200
1739805044.8861904,/properties,154.18599999999998,200
1739805044.9208305,/properties,187.232,200
1739805044.9430327,/properties,179.411,200
1739805044.9456477,/agency,2745.826,200
1739805044.977782,/properties,270.46,200
1739805044.9813213,/agency,2784.1969999999997,200
1739805044.9853241,/agency,2779.747,200
1739805044.9904125,/agency,2778.782,200
1739805044.9966178,/agency,2788.236,200
1739805045.0028403,/property,208.426,200
1739805045.0059984,/property,189.366,200
1739805045.0099192,/property,124.667,200
1739805045.0128284,/properties,107.92,200
1739805045.0574517,/properties,132.182,200
1739805045.059597,/properties,222.287,200
1739805045.0602064,/property,213.092,200
1739805045.1025424,/properties,256.098,200
1739805045.1291857,/properties,233.876,200
1739805045.134188,/property,153.142,200
1739805045.1375651,/agency,2921.101,200
1739805045.1391382,/agency,2919.022,200
1739805045.141259,/property,151.897,200
1739805045.1476362,/agency,2921.5209999999997,200
1739805045.150427,/agency,2894.2290000000003,200
1739805045.1520178,/agency,2912.836,200
1739805045.1600387,/agency,2861.0950000000003,200
1739805045.165759,/agency,2831.0789999999997,200
1739805045.169577,/property,173.068,200
1739805045.1850443,/property,181.211,200
1739805045.1864972,/agency,2884.596,200
1739805045.1926625,/property,100.392,200
1739805045.1933415,/properties,112.94200000000001,200
1739805045.1940103,/agency,2848.63,200
1739805045.231409,/properties,119.765,200
1739805045.2518983,/properties,119.367,200
1739805045.289674,/properties,237.924,200
1739805045.2903705,/agency,2938.9599999999996,200
1739805045.3291292,/properties,183.022,200
1739805045.358485,/agency,2982.35,200
1739805045.3589108,/agency,2984.053,200
1739805045.3858762,/properties,212.85399999999998,200
1739805045.3958497,/agency,3306.0260000000003,200
1739805045.4070067,/property,228.69,200
1739805045.4360397,/properties,255.00400000000002,200
1739805045.439984,/properties,233.66799999999998,200
1739805045.4556215,/properties,243.768,200
1739805045.460528,/properties,238.537,200
1739805045.4967635,/properties,220.37599999999998,200
1739805045.5000906,/property,221.925,200
1739805045.5017898,/properties,220.864,200
1739805045.5048914,/agency,3413.059,200
1739805045.505958,/agency,3410.354,200
1739805045.5069928,/property,213.59300000000002,200
1739805045.5165384,/agency,3416.08,200
1739805045.5240939,/property,195.299,200
1739805045.5253847,/agency,3406.8830000000003,200
1739805045.526418,/agency,3422.357,200
1739805045.5471911,/properties,206.762,200
1739805045.548657,/property,205.354,200
1739805045.551576,/agency,3424.3039999999996,200
1739805045.5541189,/property,206.60500000000002,200
1739805045.5620837,/property,204.285,200
1739805045.563626,/property,196.96800000000002,200
1739805045.5641851,/properties,198.579,200
1739805045.5653243,/agency,3436.036,200
1739805045.5943935,/properties,215.85199999999998,200
1739805045.615728,/properties,177.245,200
1739805045.6193666,/property,179.842,200
1739805045.6534705,/properties,211.773,200
1739805045.6671233,/properties,214.891,200
1739805045.6682634,/properties,208.751,200
1739805045.690852,/properties,214.31900000000002,200
1739805045.714126,/properties,214.546,200
1739805045.7342696,/properties,212.817,200
1739805045.7371302,/agency,3594.703,200
1739805045.739847,/agency,3597.362,200
1739805045.74338,/property,204.711,200
1739805045.7461417,/properties,204.78,200
1739805045.7562077,/agency,3607.63,200
1739805045.7567565,/property,195.216,200
1739805045.7899277,/agency,3612.364,200
1739805045.7904851,/properties,266.11600000000004,200
1739805045.7914603,/agency,3612.667,200
1739805045.808644,/properties,231.882,200
1739805045.8111496,/agency,3629.209,200
1739805045.812002,/properties,217.90599999999998,200
1739805045.8179088,/property,141.0,200
1739805045.8548002,/properties,175.30499999999998,200
1739805045.858618,/agency,3670.0020000000004,200
1739805045.8647985,/agency,3680.361,200
1739805045.870333,/property,151.03,200
1739805045.885781,/agency,3693.4049999999997,200
1739805045.898757,/agency,3469.876,200
1739805045.9510138,/properties,207.975,200
1739805045.9912112,/properties,245.10399999999998,200
1739805046.0024798,/properties,240.762,200
1739805046.0064087,/property,240.29600000000002,200
1739805046.0314426,/properties,263.386,200
1739805046.0342495,/property,255.66299999999998,200
1739805046.0586278,/property,3727.878,200
1739805046.099572,/properties,237.338,200
1739805046.1011941,/property,233.77,200
1739805046.1023319,/agency,3483.0969999999998,200
1739805046.103667,/agency,3498.5080000000003,200
1739805046.1182542,/agency,3456.98,200
1739805046.119943,/agency,3446.2090000000003,200
1739805046.12131,/agency,3473.012,200
1739805046.1238742,/agency,3410.4869999999996,200
1739805046.1259937,/property,206.12199999999999,200
1739805046.1276274,/property,171.47,200
1739805046.1282594,/property,191.223,200
1739805046.1287951,/property,205.02300000000002,200
1739805046.1297765,/agency,3397.568,200
1739805046.135673,/properties,130.445,200
1739805046.1370084,/agency,3349.08,200
1739805046.1511521,/agency,3352.252,200
1739805046.158043,/property,81.846,200
1739805046.1585982,/property,92.03,200
1739805046.1735218,/properties,192.23999999999998,200
1739805046.1776946,/agency,3353.426,200
1739805046.179116,/properties,72.146,200
1739805046.2028358,/properties,104.49600000000001,200
1739805046.2259643,/agency,3370.893,200
1739805046.226359,/agency,3321.612,200
1739805046.2324848,/properties,74.959,200
1739805046.2350726,/property,63.723,200
1739805046.2359235,/property,65.595,200
1739805046.2433922,/agency,3224.1279999999997,200
1739805046.2438638,/agency,3322.706,200
1739805046.2444289,/agency,3312.795,200
1739805046.2450018,/properties,80.903,200
1739805046.2568507,/properties,87.16799999999999,200
1739805046.2668922,/properties,89.75099999999999,200
1739805046.2880135,/properties,87.45100000000001,200
1739805046.2889705,/property,3106.675,200
1739805046.289724,/agency,3241.594,200
1739805046.2930133,/agency,3075.809,200
1739805046.3001592,/property,5079.634999999999,200
1739805046.3017042,/agency,3083.18,200
1739805046.3106987,/agency,3090.692,200
1739805046.31407,/agency,3092.132,200
1739805046.3153734,/property,5090.014,200
1739805046.3267019,/property,97.838,200
1739805046.3290975,/properties,90.459,200
1739805046.359026,/properties,118.674,200
1739805046.3779144,/properties,135.419,200
1739805046.4083226,/properties,183.007,200
1739805046.4302607,/properties,164.791,200
1739805046.4318507,/property,150.407,200
1739805046.441492,/property,5211.949,200
1739805046.4541752,/property,157.473,200
1739805046.4661915,/property,2278.868,200
1739805046.4698055,/agency,3218.029,200
1739805046.4709036,/agency,3248.2540000000004,200
1739805046.4866576,/properties,180.79899999999998,200
1739805046.4877312,/agency,3176.2709999999997,200
1739805046.4894338,/agency,3414.089,200
1739805046.4902992,/agency,3172.389,200
1739805046.4938455,/agency,3343.2219999999998,200
1739805046.4959888,/agency,3349.04,200
1739805046.4984996,/property,172.78,200
1739805046.4997663,/property,148.254,200
1739805046.501847,/property,112.118,200
1739805046.502993,/properties,114.885,200
1739805046.505201,/property,100.56099999999999,200
1739805046.5065832,/property,107.604,200
1739805046.5100586,/property,5152.5740000000005,200
1739805046.514337,/property,107.779,200
1739805046.5160782,/properties,90.09599999999999,200
1739805046.5262725,/properties,118.799,200
1739805046.5275095,/property,5018.029,200
1739805046.558537,/properties,121.098,200
1739805046.5594153,/property,120.031,200
1739805046.5609403,/property,5171.484,200
1739805046.5653002,/agency,3408.3990000000003,200
1739805046.5688834,/property,5435.067,200
1739805046.5696843,/property,5493.176,200
1739805046.5711098,/agency,3408.427,200
1739805046.5736098,/property,5441.6630000000005,200
1739805046.5764718,/property,5485.12,200
1739805046.5796678,/agency,3420.8669999999997,200
1739805046.581422,/property,5137.432000000001,200
1739805046.5819776,/property,5422.688,200
1739805046.5830624,/property,5136.853,200
1739805046.589918,/property,5055.518,200
1739805046.5954888,/property,2091.687,200
1739805046.6079648,/property,60.424,200
1739805046.6128836,/property,4974.53,200
1739805046.6410758,/properties,131.905,200
1739805046.6473722,/agency,3455.15,200
1739805046.650453,/agency,3476.214,200
1739805046.652248,/agency,3464.014,200
1739805046.65339,/agency,3463.759,200
1739805046.6550477,/agency,3461.282,200
1739805046.6562443,/agency,3453.603,200
1739805046.6611876,/agency,3460.361,200
1739805046.6675334,/property,4661.338,200
1739805046.6735055,/property,4682.653,200
1739805046.6784306,/property,83.97,200
1739805046.679642,/property,81.87700000000001,200
1739805046.6804821,/agency,3475.453,200
1739805046.6823769,/agency,3473.935,200
1739805046.6853235,/property,73.549,200
1739805046.6888177,/agency,3479.205,200
1739805046.6928103,/property,4380.124000000001,200
1739805046.695686,/property,4615.898999999999,200
1739805046.6963348,/property,4599.490000000001,200
1739805046.6968498,/property,4581.5289999999995,200
1739805046.6974869,/property,4561.101,200
1739805046.6982765,/property,4537.508,200
